id,text_static,prob_hateful_static,predicted_label_static,confidence_static,dominant_modality_static,alpha_mean_static,text_dynamic,prob_hateful_dynamic,predicted_label_dynamic,confidence_dynamic,dominant_modality_dynamic,alpha_mean_dynamic,label_changed,prob_delta,conf_delta
89571,"don't defile the lineage given to you by your forefathers do what's right, keep it white",0.0569,0,0.9431,image,0.5041,"don't defile the lineage given to you by your forefathers do what's right, keep it white",0.2565,0,0.7435,image,0.8193,False,0.1996,-0.1996
89607,running chocolate,0.061,0,0.939,image,0.5041,running chocolate,0.1011,0,0.8989,image,0.6089,False,0.0401,-0.040099999999999913
89754,hiroshima 1945 2016 detroit 1945 2016 moral of the story... it's easier to come back from a nuclear bomb than 5 decades of big government policies,0.4842,0,0.5158,image,0.5041,hiroshima 1945 2016 detroit 1945 2016 moral of the story... it's easier to come back from a nuclear bomb than 5 decades of big government policies,0.2322,0,0.7678,image,0.6537,False,-0.252,0.252
90143,"to see better, asians sometime switch to fullscreen veiw",0.013,0,0.987,image,0.5041,"to see better, asians sometime switch to fullscreen veiw",0.0726,0,0.9274,image,0.9432,False,0.0596,-0.059599999999999986
90162,these people are the pugs of humans,0.9832,1,0.9832,image,0.5041,these people are the pugs of humans,0.9687,1,0.9687,text,0.4542,False,-0.014499999999999957,-0.014499999999999957
90382,when your test comes back and you got a 47 out of 46,0.0027,0,0.9973,image,0.5041,when your test comes back and you got a 47 out of 46,0.0047,0,0.9953,image,0.9481,False,0.002,-0.0020000000000000018
90538,muslim logic: important unimportant,0.0328,0,0.9672,image,0.5041,muslim logic: important unimportant,0.0787,0,0.9213,image,0.9178,False,0.0459,-0.04589999999999994
90586,why doesnt mexico have a good athletics team because anyone that can run or jump is already on the other side of the wall,0.0284,0,0.9716,image,0.5041,why doesnt mexico have a good athletics team because anyone that can run or jump is already on the other side of the wall,0.24,0,0.76,image,0.9281,False,0.21159999999999998,-0.2116
90657,feeling cute might write a diary later,0.4661,0,0.5339,image,0.5041,feeling cute might write a diary later,0.9533,1,0.9533,image,0.7283,True,0.4872,0.4194
90734,"being able to call someone ""mine""",0.0123,0,0.9877,image,0.5041,"being able to call someone ""mine""",0.009,0,0.991,image,0.9467,False,-0.003300000000000001,0.0032999999999999696
90814,"being able to call someone ""mine""",0.4937,0,0.5063,image,0.5041,"being able to call someone ""mine""",0.0857,0,0.9143,image,0.8352,False,-0.40800000000000003,0.40800000000000003
90845,"feeling bored, might attack a mosque later lol",0.9893,1,0.9893,image,0.5041,"feeling bored, might attack a mosque later lol",0.9935,1,0.9935,image,0.826,False,0.0042000000000000925,0.0042000000000000925
90875,"so obama imports 70,000 somali immigrants and parks them in minnesota, where almost all cluster in a single area,specifically the fifth congressional district. that district recently was identified by the fbi as america's terrorist recruitment capital, and is represented by ilhan omar, who is calling for dissolution of america's homeland security. are you connecting the dots yet?",0.9697,1,0.9697,image,0.5041,"so obama imports 70,000 somali immigrants and parks them in minnesota, where almost all cluster in a single area,specifically the fifth congressional district. that district recently was identified by the fbi as america's terrorist recruitment capital, and is represented by ilhan omar, who is calling for dissolution of america's homeland security. are you connecting the dots yet?",0.9462,1,0.9462,text,0.4659,False,-0.023499999999999965,-0.023499999999999965
91036,"hello, meme police i've been robbed",0.0042,0,0.9958,image,0.5041,"hello, meme police i've been robbed",0.0058,0,0.9942,image,0.9337,False,0.0015999999999999999,-0.0016000000000000458
91063,would ya look at that this dryer comes with a free dishwasher,0.0285,0,0.9715,image,0.5041,would ya look at that this dryer comes with a free dishwasher,0.0304,0,0.9696,image,0.9316,False,0.001899999999999999,-0.0019000000000000128
91260,welcome to melbourne have a nice day,0.0519,0,0.9481,image,0.5041,welcome to melbourne have a nice day,0.0766,0,0.9234,image,0.6648,False,0.0247,-0.024700000000000055
91273,pro taliban supporters at a rally,0.0498,0,0.9502,image,0.5041,pro taliban supporters at a rally,0.0619,0,0.9381,image,0.7502,False,0.0121,-0.0121
91275,"wait, mohammad come back!! didn't mean to laugh, really size doesn't matter to me",0.9978,1,0.9978,image,0.5041,"wait, mohammad come back!! didn't mean to laugh, really size doesn't matter to me",0.9957,1,0.9957,image,0.5524,False,-0.0020999999999999908,-0.0020999999999999908
91637,"we waste so much food and water meanwhile,  others are starving and have no clean water",0.0197,0,0.9803,image,0.5041,"we waste so much food and water meanwhile,  others are starving and have no clean water",0.0378,0,0.9622,image,0.6988,False,0.0181,-0.018099999999999894
91736,"mainlanders, they are eat dogs, they do",0.6854,1,0.6854,image,0.5041,"mainlanders, they are eat dogs, they do",0.3658,0,0.6342,image,0.5669,True,-0.3196,-0.05120000000000002
91740,i got 99 problems and chromosomes,0.0355,0,0.9645,image,0.5041,i got 99 problems and chromosomes,0.1858,0,0.8142,image,0.676,False,0.1503,-0.1503
91806,gas yourself,0.4446,0,0.5554,image,0.5041,gas yourself,0.0851,0,0.9149,image,0.7163,False,-0.3595,0.35950000000000004
92014,stop making that face jonathan. you look silly,0.8998,1,0.8998,image,0.5041,stop making that face jonathan. you look silly,0.7606,1,0.7606,image,0.8109,False,-0.1392,-0.1392
92015,good guy police officer capturing them young,0.0054,0,0.9946,image,0.5041,good guy police officer capturing them young,0.0029,0,0.9971,image,0.8853,False,-0.0025000000000000005,0.0024999999999999467
92136,spot the difference,0.0087,0,0.9913,image,0.5041,spot the difference,0.0045,0,0.9955,image,0.9368,False,-0.0042,0.0042000000000000925
92158,fighting them is nothing new letting them come into our land and spread their disease is,0.0216,0,0.9784,image,0.5041,fighting them is nothing new letting them come into our land and spread their disease is,0.1497,0,0.8503,image,0.9039,False,0.1281,-0.1281000000000001
92456,vanish shampoo,0.4787,0,0.5213,image,0.5041,vanish shampoo,0.6178,1,0.6178,image,0.626,True,0.1391,0.09650000000000003
92547,1939-1945 bake off winner,0.0162,0,0.9838,image,0.5041,1939-1945 bake off winner,0.0207,0,0.9793,image,0.7953,False,0.0045000000000000005,-0.0045000000000000595
92601,i do not like black people,0.9883,1,0.9883,image,0.5041,i do not like black people,0.9097,1,0.9097,image,0.6355,False,-0.0786,-0.0786
92658,i found the lgbt hq straight pride,0.0119,0,0.9881,image,0.5041,i found the lgbt hq straight pride,0.0073,0,0.9927,image,0.957,False,-0.004600000000000001,0.0046000000000000485
92683,it's called a hate crime when you act against us when we act against those that we hate it's religious freedom,0.993,1,0.993,image,0.5041,it's called a hate crime when you act against us when we act against those that we hate it's religious freedom,0.99,1,0.99,image,0.6225,False,-0.0030000000000000027,-0.0030000000000000027
92783,what's better than winning a gold medal in this contest walking,0.0249,0,0.9751,image,0.5041,what's better than winning a gold medal in this contest walking,0.0978,0,0.9022,image,0.7959,False,0.07289999999999999,-0.07289999999999996
92785,jeffrey dahmer dumping his last boyfriend,0.823,1,0.823,image,0.5041,jeffrey dahmer dumping his last boyfriend,0.6632,1,0.6632,image,0.8396,False,-0.15979999999999994,-0.15979999999999994
92836,when i said i wanted a little pussy this is not really what i had in mind.,0.0021,0,0.9979,image,0.5041,when i said i wanted a little pussy this is not really what i had in mind.,0.0045,0,0.9955,image,0.9531,False,0.0024,-0.0023999999999999577
92837,"we dipped this shit in bacon grease mixed with bacon juice smothered in hate when it is time, rest assured america. when the enemy brings it to our soil, we will bring it to them",0.4671,0,0.5329,image,0.5041,"we dipped this shit in bacon grease mixed with bacon juice smothered in hate when it is time, rest assured america. when the enemy brings it to our soil, we will bring it to them",0.4368,0,0.5632,image,0.9424,False,-0.030299999999999994,0.030299999999999994
92847,rise of the planet of the apes (1963),0.9774,1,0.9774,image,0.5041,rise of the planet of the apes (1963),0.6394,1,0.6394,image,0.5295,False,-0.3380000000000001,-0.3380000000000001
93046,"muslim terrorist, spy anti semite the poster child of the left",0.0167,0,0.9833,image,0.5041,"muslim terrorist, spy anti semite the poster child of the left",0.0273,0,0.9727,image,0.8011,False,0.010600000000000002,-0.010599999999999943
93145,when when germans try to dab,0.4455,0,0.5545,image,0.5041,when when germans try to dab,0.3871,0,0.6129,image,0.7115,False,-0.05840000000000001,0.05840000000000001
93174,nazi rally,0.0805,0,0.9195,image,0.5041,nazi rally,0.0496,0,0.9504,image,0.6415,False,-0.030900000000000004,0.03090000000000004
93251,anjem choudary wants this removed he said it insults islam. so i thought fuck it why not share,0.6439,1,0.6439,image,0.5041,anjem choudary wants this removed he said it insults islam. so i thought fuck it why not share,0.9683,1,0.9683,image,0.7648,False,0.3244,0.3244
93462,islam is the religious of love and peace,0.0289,0,0.9711,image,0.5041,islam is the religious of love and peace,0.0147,0,0.9853,image,0.9104,False,-0.014199999999999999,0.01419999999999999
93481,jack's links presents messing with sasquatch,0.0108,0,0.9892,image,0.5041,jack's links presents messing with sasquatch,0.2036,0,0.7964,image,0.9045,False,0.1928,-0.19279999999999997
93820,we should legally be allowed to shoot fat g*y people,0.6671,1,0.6671,image,0.5041,we should legally be allowed to shoot fat g*y people,0.9077,1,0.9077,image,0.8555,False,0.24059999999999993,0.24059999999999993
93857,"ideology kills a dozen ""infidels""",0.9564,1,0.9564,image,0.5041,"ideology kills a dozen ""infidels""",0.1954,0,0.8046,image,0.8775,True,-0.761,-0.15180000000000005
93874,allah! my goat doesn't love me anymore!,0.0228,0,0.9772,image,0.5041,allah! my goat doesn't love me anymore!,0.0651,0,0.9349,image,0.9418,False,0.042300000000000004,-0.042300000000000004
93875,we live in a society where they lecture us on morals and biology,0.0271,0,0.9729,image,0.5041,we live in a society where they lecture us on morals and biology,0.0168,0,0.9832,image,0.8384,False,-0.0103,0.010299999999999976
94018,david cameron celebrates with with supporters at his constituency office,0.0016,0,0.9984,image,0.5041,david cameron celebrates with with supporters at his constituency office,0.0015,0,0.9985,image,0.9529,False,-0.00010000000000000005,0.00010000000000010001
94086,oh yeah i'm definitely using this picture on tinder,0.0127,0,0.9873,image,0.5041,oh yeah i'm definitely using this picture on tinder,0.0079,0,0.9921,image,0.85,False,-0.004799999999999999,0.0048000000000000265
94107,because even other planets need crime,0.0293,0,0.9707,image,0.5041,because even other planets need crime,0.0412,0,0.9588,image,0.7427,False,0.0119,-0.011900000000000022
94152,we make sacrifices for love and peace in future,0.0335,0,0.9665,image,0.5041,we make sacrifices for love and peace in future,0.006,0,0.994,image,0.9278,False,-0.027500000000000004,0.02749999999999997
94175,"""we're his kids and he hasn't returned. yeah this makes sense""",0.56,1,0.56,image,0.5041,"""we're his kids and he hasn't returned. yeah this makes sense""",0.0831,0,0.9169,image,0.8593,True,-0.47690000000000005,0.3569
94180,happy pride month let's go beat up lesbians,0.9747,1,0.9747,image,0.5041,happy pride month let's go beat up lesbians,0.979,1,0.979,image,0.8205,False,0.0042999999999999705,0.0042999999999999705
94216,japanese citizen watches as nuke drops on the 9th of august 1945 (colorized),0.9908,1,0.9908,image,0.5041,japanese citizen watches as nuke drops on the 9th of august 1945 (colorized),0.8937,1,0.8937,image,0.8081,False,-0.09709999999999996,-0.09709999999999996
94302,we can end racism if we end a race,0.0293,0,0.9707,image,0.5041,we can end racism if we end a race,0.0367,0,0.9633,image,0.8649,False,0.007400000000000004,-0.007399999999999962
94380,that look when you high as fuck on dem chromosomes,0.8107,1,0.8107,image,0.5041,that look when you high as fuck on dem chromosomes,0.9726,1,0.9726,image,0.595,False,0.16190000000000004,0.16190000000000004
94508,now that's a muscle i've not felt in a long time..,0.0197,0,0.9803,image,0.5041,now that's a muscle i've not felt in a long time..,0.0108,0,0.9892,image,0.7776,False,-0.008899999999999998,0.008900000000000019
95072,this guy just friended and unfriended me 45 times in 15 seconds anyone know him??,0.0017,0,0.9983,image,0.5041,this guy just friended and unfriended me 45 times in 15 seconds anyone know him??,0.004,0,0.996,image,0.9587,False,0.0023,-0.0022999999999999687
95260,what's black and screams harvey price answering an iron,0.9823,1,0.9823,image,0.5041,what's black and screams harvey price answering an iron,0.9855,1,0.9855,text,0.4714,False,0.0032000000000000917,0.0032000000000000917
95302,use one to protect your watermelon farm,0.0271,0,0.9729,image,0.5041,use one to protect your watermelon farm,0.3167,0,0.6833,image,0.5996,False,0.28959999999999997,-0.28959999999999997
95306,why is it so good? because it's white,0.0065,0,0.9935,image,0.5041,why is it so good? because it's white,0.0103,0,0.9897,image,0.8514,False,0.0038000000000000004,-0.0038000000000000256
95341,one of the worst tragedies of our time,0.0098,0,0.9902,image,0.5041,one of the worst tragedies of our time,0.0524,0,0.9476,image,0.6387,False,0.0426,-0.04259999999999997
95371,down syndrome girl put on makeup for a party,0.0033,0,0.9967,image,0.5041,down syndrome girl put on makeup for a party,0.0016,0,0.9984,image,0.9513,False,-0.0017,0.0016999999999999238
95380,what if he was the second coming of christ certainly would explain his issue with jewish people,0.0778,0,0.9222,image,0.5041,what if he was the second coming of christ certainly would explain his issue with jewish people,0.0988,0,0.9012,image,0.8518,False,0.021000000000000005,-0.02100000000000002
95402,to all the high school grads... congratulations on getting through the easiest part of life,0.0033,0,0.9967,image,0.5041,to all the high school grads... congratulations on getting through the easiest part of life,0.0087,0,0.9913,image,0.929,False,0.005399999999999999,-0.005400000000000071
